date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-10-05,24,btc,buy,9.382809021276917e-09,607.18,5.697053981538919e-06,1.1394107963077838e-07,-5.810995061169697e-06,buy_reversion,16.892100000000113
2016-10-06,25,gold,buy,2.063816026681265e-09,1254.5,2.5890572054716466e-06,2.5890572054716465e-08,-2.614947777526363e-06,buy_reversion,1162.8099999999938
2016-10-07,26,btc,buy,1.8691424819131748e-09,617.21,1.1536534312616307e-06,2.3073068625232615e-08,-1.1767264998868634e-06,buy_momentum,7.590000000000032
2016-10-08,27,btc,buy,8.444936787385462e-10,614.74,5.191440440677339e-07,1.0382880881354677e-08,-5.295269249490886e-07,buy_momentum,7.560000000000059
2016-10-09,28,btc,buy,3.7946043990981927e-10,615.65,2.3361481983048023e-07,4.672296396609605e-09,-2.3828711622708984e-07,buy_momentum,3.5699999999999363
2016-10-11,30,btc,buy,1.710016248738814e-10,614.77,1.0512666892371607e-07,2.1025333784743215e-09,-1.0722920230219039e-07,buy_reversion,1.4689439999999736
2016-10-12,31,btc,buy,7.449804100041293e-11,635.01,4.730700101567221e-08,9.461400203134443e-10,-4.8253141035985656e-08,buy_momentum,19.360000000000014
2016-10-13,32,btc,buy,3.347403996643263e-11,635.96,2.1288150457052496e-08,4.257630091410499e-10,-2.1713913466193548e-08,buy_momentum,18.420000000000073
2016-10-14,33,btc,buy,1.5109409333575634e-11,634.02,9.579667705673624e-09,1.9159335411347247e-10,-9.771261059787097e-09,buy_momentum,19.25
2016-10-15,34,btc,buy,6.757454411940195e-12,637.94,4.310850467553128e-09,8.621700935106257e-11,-4.3970674769041905e-09,buy_momentum,2.9300000000000637
2016-10-16,35,btc,buy,3.0243564441378637e-12,641.42,1.9398827103989083e-09,3.8797654207978164e-11,-1.9786803646068865e-09,buy_momentum,5.459999999999923
2016-10-17,36,btc,buy,1.36617872463419e-12,638.97,8.729472196795085e-10,1.745894439359017e-11,-8.904061640730986e-10,buy_momentum,4.9500000000000455
2016-10-18,37,btc,buy,6.173698295679309e-13,636.29,3.928262488557787e-10,7.856524977115575e-12,-4.006827738328943e-10,buy_reversion,2.067844000000293
2016-10-19,38,btc,buy,2.809246118158132e-13,629.25,1.7677181198510045e-10,3.535436239702009e-12,-1.8030724822480245e-10,buy_reversion,56.610576000000016
2016-10-20,39,btc,buy,1.2672420090692543e-13,627.72,7.954731539329523e-11,1.5909463078659047e-12,-8.113826170116113e-11,buy_reversion,49.14009999999828
2016-10-21,40,btc,buy,5.664687290635341e-14,631.92,3.579629192698285e-11,7.15925838539657e-13,-3.6512217765522504e-11,buy_reversion,0.8281000000001489
2016-10-22,41,btc,buy,2.457486325615164e-14,655.48,1.610833136714228e-11,3.221666273428456e-13,-1.6430497994485124e-11,buy_momentum,26.230000000000018
2016-10-23,42,btc,buy,1.1096439518123267e-14,653.25,7.2487491152140245e-12,1.449749823042805e-13,-7.393724097518306e-12,buy_momentum,25.529999999999973
2016-10-24,43,btc,buy,5.007656092120406e-15,651.39,3.2619371018463112e-12,6.523874203692622e-14,-3.3271758438832373e-12,buy_momentum,19.470000000000027
2016-10-25,44,btc,sell,0.0,655.31,0.0,0.0,0.0,blocked_by_hold,0.0
2016-10-25,44,gold,buy,1.167799810113343e-15,1269.4,1.4824050789578776e-12,1.4824050789578775e-14,-1.4972291297474563e-12,buy_momentum,3.3500000000001364
2016-10-26,45,btc,buy,1.0139569623514892e-15,651.45,6.605422631238777e-13,1.3210845262477554e-14,-6.737531083863552e-13,buy_reversion,3.7094759999997335
2016-10-27,46,btc,buy,4.3570112046809675e-16,682.22,2.97244018405745e-13,5.9448803681149e-15,-3.031888987738599e-13,buy_momentum,30.83000000000004
2016-10-28,47,btc,buy,1.9450879519919914e-16,687.68,1.3375980828258526e-13,2.6751961656517053e-15,-1.3643500444823696e-13,buy_momentum,32.370000000000005
2016-10-29,48,btc,buy,8.7754827495099e-17,685.91,6.019191372716335e-14,1.2038382745432669e-15,-6.139575200170662e-14,buy_momentum,34.45999999999992
2016-10-30,49,btc,buy,3.880567503900215e-17,698.0,2.70863611772235e-14,5.4172722354447e-16,-2.762808840076797e-14,buy_momentum,15.779999999999973
2016-10-31,50,btc,buy,1.7363052036681735e-17,702.0,1.2188862529750577e-14,2.4377725059501154e-16,-1.2432639780345589e-14,buy_momentum,14.32000000000005
2016-11-01,51,btc,buy,7.869310538425215e-18,697.01,5.484988138387759e-15,1.0969976276775517e-16,-5.594687901155514e-15,buy_momentum,11.100000000000023
2016-11-02,52,btc,buy,3.3658034749355553e-18,733.33,2.4682446622744907e-15,4.9364893245489816e-17,-2.5176095555199804e-15,buy_momentum,35.33000000000004
2016-11-03,53,btc,buy,1.618709792068323e-18,686.17,1.1107100980235213e-15,2.2214201960470426e-17,-1.1329242999839917e-15,buy_reversion,293.5054240000021
2016-11-04,54,btc,buy,7.310616567604973e-19,683.69,4.998195441105845e-16,9.99639088221169e-18,-5.098159349927961e-16,buy_reversion,280.5625
2016-11-05,55,btc,sell,0.0,704.79,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-06,56,btc,buy,3.158971837777569e-19,712.0,2.249187948497629e-16,4.4983758969952585e-18,-2.2941717074675817e-16,buy_momentum,25.83000000000004
2016-11-07,57,btc,buy,1.42562197422944e-19,709.96,1.0121345768239332e-16,2.0242691536478666e-18,-1.0323772683604118e-16,buy_momentum,26.269999999999982
2016-11-08,58,btc,sell,0.0,708.97,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-08,58,gold,buy,3.5869307916057993e-20,1282.35,4.599700700615696e-17,4.599700700615696e-19,-4.645697707621853e-17,buy_reversion,154.00809999999638
2016-11-09,59,btc,buy,2.842956345371207e-20,720.93,2.049572518068464e-17,4.099145036136928e-19,-2.0905639684298334e-17,buy_momentum,8.92999999999995
2016-11-10,60,btc,buy,1.278319657838959e-20,721.5,9.223076331308089e-18,1.8446152662616178e-19,-9.407537857934251e-18,buy_momentum,11.539999999999964
2016-11-11,61,btc,sell,0.0,715.45,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-11,61,gold,buy,3.389928637175827e-21,1236.45,4.191477263436052e-18,4.191477263436052e-20,-4.2333920360704124e-18,buy_reversion,1135.6899999999878
2016-11-12,62,btc,buy,2.654037823947204e-21,703.71,1.867672957089887e-18,3.735345914179774e-20,-1.905026416231685e-18,buy_reversion,108.20160400000091
2016-11-13,63,btc,buy,1.1967489187937136e-21,702.28,8.404528306904492e-19,1.6809056613808984e-20,-8.572618873042581e-19,buy_reversion,110.12403600000059
2016-11-14,64,btc,sell,0.0,706.46,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-14,64,gold,buy,3.147234390496129e-22,1213.6,3.819483656306102e-19,3.819483656306102e-21,-3.857678492869163e-19,buy_reversion,599.7600999999893
2016-11-15,65,btc,buy,2.393997808651108e-22,710.91,1.7019169821481592e-19,3.403833964296318e-21,-1.7359553217911223e-19,buy_momentum,7.199999999999932
2016-11-16,66,btc,buy,1.0760578336822555e-22,711.73,7.658626419666717e-20,1.5317252839333436e-21,-7.811798948060051e-20,buy_momentum,9.450000000000045
2016-11-17,67,btc,buy,4.676484325947164e-23,736.96,3.446381888850022e-20,6.892763777700044e-22,-3.5153095266270224e-20,buy_momentum,30.5
2016-11-18,68,btc,buy,2.074689439724034e-23,747.52,1.55087184998251e-20,3.10174369996502e-22,-1.5818892869821602e-20,buy_momentum,36.610000000000014
2016-11-19,69,btc,buy,9.317903448585133e-24,748.98,6.978923324921293e-21,1.3957846649842588e-22,-7.118501791419719e-21,buy_momentum,37.25
2016-11-20,70,btc,buy,4.307622824204568e-24,729.06,3.140515496214582e-21,6.281030992429164e-23,-3.2033258061388737e-21,buy_reversion,33.52410000000089
2016-11-21,71,btc,buy,1.9135742262285372e-24,738.53,1.4132319732965615e-21,2.8264639465931233e-23,-1.4414966127624928e-21,buy_reversion,2.822400000000214
2016-11-22,72,btc,buy,8.6293117492361e-25,736.97,6.359543879834529e-22,1.2719087759669058e-23,-6.48673475743122e-22,buy_reversion,10.510564000000489
2016-11-23,73,btc,sell,0.0,741.63,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-23,73,gold,buy,2.4382075736030245e-25,1185.35,2.890129347370345e-22,2.890129347370345e-24,-2.9190306408440485e-22,buy_reversion,458.8164000000031
2016-11-24,74,btc,sell,0.0,737.45,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-24,74,gold,buy,1.0964996259309122e-25,1186.1,1.3005582063166548e-22,1.3005582063166548e-24,-1.3135637883798213e-22,buy_reversion,246.17610000000886
2016-11-25,75,btc,buy,7.877677070984741e-26,735.64,5.795134360499215e-23,1.1590268720998431e-24,-5.9110370477092e-23,buy_reversion,5.779215999999982
2016-11-26,76,btc,buy,3.5544733493595827e-26,733.67,2.6078104622246448e-23,5.21562092444929e-25,-2.6599666714691374e-23,buy_reversion,11.573604000000296
2016-11-27,77,btc,buy,1.6120593274370716e-26,727.96,1.1735147080010907e-23,2.3470294160021812e-25,-1.1969850021611125e-23,buy_reversion,53.4360999999992
2016-11-28,78,btc,buy,7.260750142311957e-27,727.31,5.280816186004909e-24,1.0561632372009817e-25,-5.386432509725007e-24,buy_reversion,25.969216000001197
2016-11-29,79,btc,sell,0.0,732.71,0.0,0.0,0.0,blocked_by_hold,0.0
2016-11-29,79,gold,buy,2.022582843242809e-27,1186.55,2.399895672649755e-24,2.399895672649755e-26,-2.4238946293762526e-24,buy_reversion,0.6084000000003121
2016-11-30,80,btc,buy,1.4398541486569009e-27,742.69,1.0693652776659938e-24,2.1387305553319875e-26,-1.0907525832193136e-24,buy_momentum,14.730000000000018
2016-12-01,81,btc,sell,0.0,742.05,0.0,0.0,0.0,blocked_by_hold,0.0
2016-12-01,81,gold,buy,4.182802200900076e-28,1161.85,4.859788737115753e-25,4.859788737115753e-27,-4.908386624486911e-25,buy_reversion,338.19210000001203
2016-12-02,82,btc,buy,2.8034445674994967e-28,772.43,2.165464687273636e-25,4.330929374547272e-27,-2.2087739810191085e-25,buy_momentum,39.719999999999914
2016-12-03,83,btc,buy,1.274919353254663e-28,764.33,9.744591092731367e-26,1.9489182185462735e-27,-9.939482914585995e-26,buy_momentum,21.639999999999986
2016-12-04,84,btc,buy,5.747363581437165e-29,762.97,4.385065991729114e-26,8.770131983458228e-28,-4.4727673115636965e-26,buy_momentum,20.920000000000073
2016-12-05,85,btc,buy,2.6148969644436364e-29,754.63,1.9732796962781013e-26,3.9465593925562027e-28,-2.0127452902036633e-26,buy_reversion,21.64110399999935
2016-12-06,86,btc,buy,1.1736087644063669e-29,756.62,8.879758633251453e-27,1.7759517266502907e-28,-9.057353805916482e-27,buy_reversion,31.091776000000245
2016-12-07,87,btc,sell,0.0,758.99,0.0,0.0,0.0,blocked_by_hold,0.0
2016-12-07,87,gold,buy,3.426701198150888e-30,1177.65,4.035454666002394e-27,4.035454666002394e-29,-4.0758092126624176e-27,buy_momentum,4.150000000000091
2016-12-08,88,btc,buy,2.3361106938021866e-30,769.72,1.7981511232334192e-27,3.5963022464668383e-29,-1.8341141456980875e-27,buy_momentum,15.090000000000032
2016-12-09,89,btc,buy,1.0508402450001797e-30,770.02,8.091680054550384e-28,1.6183360109100766e-29,-8.253513655641391e-28,buy_momentum,13.399999999999977
2016-12-10,90,btc,buy,4.734560805829917e-31,769.08,3.6412560245476724e-28,7.282512049095346e-30,-3.7140811450386257e-28,buy_momentum,10.090000000000032
2016-12-11,91,btc,buy,2.1088355354523205e-31,777.0,1.638565211046453e-28,3.277130422092906e-30,-1.671336515267382e-28,buy_momentum,7.279999999999973
2016-12-12,92,btc,buy,9.489759909535438e-32,777.0,7.373543449709035e-29,1.4747086899418071e-30,-7.521014318703217e-29,buy_momentum,6.980000000000018
2016-12-13,93,btc,buy,4.2649578431201745e-32,777.99,3.318094552369065e-29,6.63618910473813e-31,-3.384456443416446e-29,buy_momentum,8.909999999999968
2016-12-14,94,btc,buy,1.9269090433043128e-32,774.89,1.493142548566079e-29,2.986285097132158e-31,-1.5230053995374006e-29,buy_reversion,0.09120399999994397
2016-12-15,95,btc,sell,0.0,776.75,0.0,0.0,0.0,blocked_by_hold,0.0
2016-12-15,95,gold,buy,6.021267688629741e-33,1126.95,6.785667621701287e-30,6.785667621701287e-32,-6.8535242979183e-30,buy_reversion,704.3715999999981
2016-12-16,96,btc,sell,0.0,775.88,0.0,0.0,0.0,blocked_by_hold,0.0
2016-12-16,96,gold,buy,2.6984362228398545e-33,1131.6,3.053550429765579e-30,3.053550429765579e-32,-3.0840859340632348e-30,buy_reversion,239.94009999999324
2016-12-17,97,btc,buy,1.725150434107821e-33,788.7,1.3606261473808386e-30,2.721252294761677e-32,-1.3878386703284554e-30,buy_momentum,13.81000000000006
2016-12-18,98,btc,buy,7.766130978201133e-34,788.4,6.122817663213773e-31,1.2245635326427547e-32,-6.245274016478048e-31,buy_momentum,11.649999999999977
2016-12-19,99,btc,buy,3.493562514671786e-34,788.67,2.7552679484461973e-31,5.510535896892395e-33,-2.8103733074151214e-31,buy_momentum,12.789999999999964
2016-12-20,100,btc,buy,1.5633415839322e-34,793.09,1.2398705768007886e-31,2.479741153601577e-33,-1.2646679883368044e-31,buy_momentum,4.389999999999986
2016-12-21,101,btc,buy,6.769412644354654e-35,824.21,5.579417595603549e-32,1.11588351912071e-33,-5.69100594751562e-32,buy_momentum,35.81000000000006
2016-12-22,102,btc,buy,3.0069797933118515e-35,834.97,2.5107379180215965e-32,5.021475836043193e-34,-2.5609526763820286e-32,buy_momentum,46.30000000000007
2016-12-23,103,btc,buy,1.2535443555599279e-35,901.31,1.1298320631097185e-32,2.259664126219437e-34,-1.1524287043719129e-32,buy_momentum,108.21999999999991
2016-12-24,104,btc,buy,5.7023185966888346e-36,891.61,5.084244283993732e-33,1.0168488567987464e-34,-5.185929169673606e-33,buy_momentum,67.39999999999998
2016-12-25,105,btc,buy,2.56319731996099e-36,892.6,2.2879099277971797e-33,4.5758198555943597e-35,-2.3336681263531232e-33,buy_momentum,57.629999999999995
2016-12-26,106,btc,sell,0.0,897.33,0.0,0.0,0.0,blocked_by_hold,0.0
2016-12-27,107,btc,buy,1.106612925512141e-36,930.37,1.0295594675087307e-33,2.0591189350174616e-35,-1.0501506568589053e-33,buy_momentum,38.75999999999999
2016-12-28,108,btc,buy,4.979918743458615e-37,930.34,4.633017603789287e-34,9.266035207578575e-36,-4.725677955865073e-34,buy_momentum,37.74000000000001
2016-12-29,109,btc,buy,2.164107539813136e-37,963.38,2.0848579217051786e-34,4.169715843410357e-36,-2.126555080139282e-34,buy_momentum,66.04999999999995
2016-12-30,110,btc,buy,9.853343115762544e-38,952.15,9.381860647673306e-35,1.8763721295346612e-36,-9.569497860626772e-35,buy_momentum,21.779999999999973
2016-12-31,111,btc,buy,4.4063763322475125e-38,958.12,4.221837291452987e-35,8.443674582905973e-37,-4.3062740372820466e-35,buy_momentum,27.779999999999973
2017-01-01,112,btc,buy,1.9041682848432866e-38,997.72,1.899826781153844e-35,3.7996535623076875e-37,-1.9378233167769208e-35,buy_momentum,34.34000000000003
2017-01-02,113,btc,buy,8.414835590807105e-39,1015.97,8.549220515192295e-36,1.709844103038459e-37,-8.72020492549614e-36,buy_momentum,63.82000000000005
2017-01-03,114,btc,buy,3.796204171850302e-39,1013.42,3.847149231836533e-36,7.694298463673065e-38,-3.924092216473263e-36,buy_momentum,55.299999999999955
2017-01-04,115,btc,buy,1.536455992692712e-39,1126.76,1.7312171543264403e-36,3.4624343086528807e-38,-1.765841497412969e-36,buy_momentum,129.03999999999996
2017-01-05,116,btc,buy,7.83222294275386e-40,994.67,7.790477194468982e-37,1.5580954388937965e-38,-7.94628673835836e-37,buy_reversion,1227.6614440000087
2017-01-06,117,btc,buy,3.5069421672695857e-40,999.65,3.5057147375110413e-37,7.011429475022083e-39,-3.575829032261262e-37,buy_reversion,926.8371359999907
2017-01-07,118,btc,buy,1.759053144832319e-40,896.83,1.5775716318799688e-37,3.1551432637599373e-39,-1.6091230645175682e-37,buy_reversion,11976.238095999983
2017-01-08,119,btc,buy,7.817156323320038e-41,908.14,7.099072343459859e-38,1.419814468691972e-39,-7.241053790329056e-38,buy_reversion,5939.784900000008
2017-01-09,120,btc,buy,3.5086410114959386e-41,910.49,3.194582554556937e-38,6.389165109113874e-40,-3.258474205648076e-38,buy_reversion,990.1091559999934
2017-01-10,121,btc,buy,1.5866256272287636e-41,906.05,1.4375621495506213e-38,2.875124299101243e-40,-1.4663133925416336e-38,buy_reversion,330.5851240000006
2017-01-11,122,btc,buy,8.238493254091586e-42,785.22,6.469029672977796e-39,1.2938059345955593e-40,-6.598410266437352e-39,buy_reversion,9240.207876000017
2017-01-12,123,btc,buy,3.727735687189477e-42,780.92,2.9110633528400064e-39,5.822126705680013e-41,-2.969284619896807e-39,buy_reversion,5966.635536000022
2017-01-13,124,btc,buy,1.585373789805036e-42,826.29,1.3099785087780032e-39,2.6199570175560066e-41,-1.3361780789535632e-39,buy_reversion,240.3740160000041
2017-01-14,125,btc,buy,7.207276215599532e-43,817.91,5.894903289501013e-40,1.1789806579002027e-41,-6.012801355291033e-40,buy_reversion,28.815424000000558
2017-01-15,126,btc,buy,3.236784186779886e-43,819.55,2.652706480275455e-40,5.3054129605509105e-42,-2.7057606098809643e-40,buy_momentum,38.629999999999995
2017-01-16,127,btc,buy,1.4373484841950088e-43,830.5,1.1937179161239548e-40,2.3874358322479096e-42,-1.217592274446434e-40,buy_momentum,4.210000000000036
2017-01-17,128,btc,buy,5.9432317916421e-44,903.84,5.371730622557796e-41,1.0743461245115592e-42,-5.479165235008952e-41,buy_momentum,85.93000000000006
2017-01-18,129,btc,buy,2.6663123540161123e-44,906.6,2.417278780151007e-41,4.834557560302015e-43,-2.4656243557540276e-41,buy_momentum,87.05000000000007
2017-01-19,130,btc,buy,1.2143076771199934e-44,895.798875,1.0877754510679533e-41,2.1755509021359065e-43,-1.1095309600893124e-41,buy_momentum,65.29887499999995
2017-01-20,131,btc,sell,0.0,893.6210875,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-20,131,gold,buy,4.1176583838033855e-45,1200.55,4.943454772675154e-42,4.943454772675154e-44,-4.992889320401906e-42,buy_reversion,30.580900000002213
2017-01-21,132,btc,buy,2.459409236314373e-45,895.64,2.202745288412605e-42,4.4054905768252103e-44,-2.2468001941808572e-42,buy_reversion,11.97154810005624
2017-01-22,133,btc,buy,1.079067568218743e-45,918.603625,9.912353797856721e-43,1.9824707595713442e-44,-1.0110600873813855e-42,buy_momentum,22.804750000000013
2017-01-23,134,btc,buy,4.837530484081091e-46,922.0736125,4.460559209035525e-43,8.921118418071051e-45,-4.549770393216236e-43,buy_momentum,28.452524999999923
2017-01-24,135,btc,buy,2.1818664131069342e-46,919.97,2.007251644065986e-43,4.014503288131973e-45,-2.047396676947306e-43,buy_momentum,24.33000000000004
2017-01-25,136,btc,buy,1.0114413133480091e-46,893.045625,9.032632398296935e-44,1.806526479659387e-45,-9.213285046262873e-44,buy_reversion,282.94427479775203
2017-01-26,137,btc,sell,0.0,915.95625,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-26,137,gold,buy,3.450389998325808e-47,1189.7,4.1049289810082137e-44,4.104928981008214e-46,-4.1459782708182957e-44,buy_reversion,176.35839999999928
2017-01-27,138,btc,sell,0.0,915.05,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-27,138,gold,buy,1.5590311359696972e-47,1184.85,1.8472180414536956e-44,1.8472180414536954e-46,-1.8656902218682325e-44,buy_reversion,224.70009999999345
2017-01-28,139,btc,buy,8.943688702337805e-48,920.31225,8.230986272948085e-45,1.6461972545896171e-46,-8.395605998407047e-45,buy_momentum,27.266624999999976
2017-01-29,140,btc,sell,0.0,915.933,0.0,0.0,0.0,blocked_by_hold,0.0
2017-01-30,141,btc,buy,4.0604959743328017e-48,912.19,3.703943822826639e-45,7.407887645653278e-47,-3.7780226992831715e-45,buy_reversion,13.677422889999288
2017-01-31,142,btc,buy,1.7277539381847333e-48,964.706075,1.6667747202719868e-45,3.333549440543974e-47,-1.7001102146774266e-45,buy_momentum,44.393825000000106
2017-02-01,143,btc,buy,7.65587075096946e-49,979.703875,7.50048624122394e-46,1.500097248244788e-47,-7.650495966048418e-46,buy_momentum,63.770875000000046
2017-02-02,144,btc,buy,3.43212341476762e-49,983.42,3.3752188085507728e-46,6.750437617101546e-48,-3.4427231847217884e-46,buy_momentum,71.2299999999999
2017-02-03,145,btc,buy,1.4993168630726009e-49,1013.027,1.5188484638478478e-46,3.0376969276956955e-48,-1.5492254331248048e-46,buy_momentum,48.32092499999999
2017-02-04,146,btc,buy,6.629313267431813e-50,1030.999413,6.83481808731531e-47,1.3669636174630621e-48,-6.971514449061616e-47,buy_momentum,51.295537999999965
2017-02-05,147,btc,buy,2.9743326267002153e-50,1034.07,3.0756681392918916e-47,6.1513362785837836e-49,-3.1371815020777294e-47,buy_momentum,50.64999999999998
2017-02-06,148,btc,buy,1.351593826431872e-50,1024.01375,1.3840506626813503e-47,2.7681013253627006e-49,-1.4117316759349773e-47,buy_momentum,10.986750000000029
2017-02-07,149,btc,buy,5.931024351797503e-51,1050.11,6.228227982066076e-48,1.2456455964132151e-49,-6.352792541707397e-48,buy_momentum,19.110586999999896
2017-02-08,150,btc,buy,2.6620403783383377e-51,1052.84,2.8027025919297354e-48,5.605405183859471e-50,-2.85875664376833e-48,buy_momentum,18.769999999999982
2017-02-09,151,btc,buy,1.2920933204471051e-51,976.103,1.2612161663683806e-48,2.5224323327367613e-50,-1.2864404896957483e-48,buy_reversion,2634.188902922498
2017-02-10,152,btc,buy,5.680565375516863e-52,999.1035,5.6754727486577124e-49,1.1350945497315426e-50,-5.7889822036308664e-49,buy_reversion,454.9923633025007
2017-02-11,153,btc,buy,2.5601326565983726e-52,997.59,2.5539627368959706e-49,5.107925473791941e-51,-2.6050419916338902e-49,buy_reversion,308.32901649000024
2017-02-12,154,btc,buy,1.148588766120471e-52,1000.604625,1.1492832316031867e-49,2.2985664632063735e-51,-1.1722688962352505e-49,buy_reversion,21.56302095999993
2017-02-13,155,btc,sell,0.0,999.877375,0.0,0.0,0.0,blocked_by_hold,0.0
2017-02-13,155,gold,buy,4.27325034219768e-53,1222.25,5.222980230751115e-50,5.222980230751115e-52,-5.275210033058626e-50,buy_reversion,42.77159999999952
2017-02-14,156,btc,buy,2.3245091330368084e-53,1001.2,2.3272985439964527e-50,4.654597087992905e-52,-2.3738445148763817e-50,buy_momentum,3.6100000000000136
2017-02-15,157,btc,buy,1.0345327070655067e-53,1012.325988,1.0472843447984038e-50,2.0945686895968077e-52,-1.0682300316943718e-50,buy_momentum,11.721362999999997
2017-02-16,158,btc,buy,4.552494747462318e-54,1035.208125,4.712779551592815e-51,9.42555910318563e-53,-4.807035142624671e-51,buy_momentum,35.33075000000008
2017-02-17,159,btc,buy,2.048638715433507e-54,1035.2,2.1207507982167666e-51,4.241501596433533e-53,-2.163165814181102e-51,buy_momentum,34.0
2017-02-18,160,btc,buy,9.031840968640502e-55,1056.637138,9.543378591975448e-52,1.9086757183950896e-53,-9.734246163814957e-52,buy_momentum,44.31115
2017-02-19,161,btc,buy,4.0792219447115436e-55,1052.779286,4.29452036638895e-52,8.589040732777901e-54,-4.380410773716729e-52,buy_momentum,17.571160999999847
2017-02-20,162,btc,buy,1.8389849980254722e-55,1050.87,1.9325341648750278e-52,3.8650683297500555e-54,-1.9711848481725285e-52,buy_momentum,15.669999999999845
2017-02-21,163,btc,buy,7.73847062091224e-56,1123.788429,8.69640374193762e-53,1.739280748387524e-54,-8.870331816776373e-53,buy_momentum,67.1512909999999
2017-02-22,164,btc,buy,3.484064187492476e-56,1123.223188,3.9133816838719287e-53,7.826763367743858e-55,-3.991649317549367e-53,buy_momentum,70.44390199999998
2017-02-23,165,btc,buy,1.5584125430238381e-56,1130.01,1.7610217577423674e-53,3.522043515484735e-55,-1.7962421928972149e-53,buy_momentum,79.1400000000001
2017-02-24,166,btc,buy,6.745106440703912e-57,1174.86625,7.924597909840653e-54,1.5849195819681305e-55,-8.083089868037466e-54,buy_momentum,51.077821000000085
2017-02-25,167,btc,buy,3.099297192807346e-57,1150.605714,3.5660690594282925e-54,7.1321381188565855e-56,-3.637390440616858e-54,buy_momentum,27.382526000000098
