date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2017-10-08,392,gold,sell,0.0,1261.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-10-14,398,gold,sell,0.0,1299.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-10-15,399,gold,sell,0.0,1299.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-10-21,405,gold,sell,0.0,1281.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-10-22,406,gold,sell,0.0,1281.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-10-28,412,gold,sell,0.0,1266.45,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-10-29,413,gold,sell,0.0,1266.45,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-04,419,gold,sell,0.0,1267.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-05,420,gold,sell,0.0,1267.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-11,426,gold,sell,0.0,1284.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-12,427,gold,sell,0.0,1284.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-18,433,gold,sell,0.0,1284.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-19,434,gold,sell,0.0,1284.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-25,440,gold,sell,0.0,1290.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-11-26,441,gold,sell,0.0,1290.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-02,447,gold,sell,0.0,1275.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-03,448,gold,sell,0.0,1275.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-09,454,gold,sell,0.0,1250.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-10,455,gold,sell,0.0,1250.65,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-16,461,gold,sell,0.0,1254.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-17,462,gold,sell,0.0,1254.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-22,467,gold,sell,0.0,1264.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-23,468,gold,sell,0.0,1264.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-24,469,gold,sell,0.0,1264.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-25,470,gold,sell,0.0,1264.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-26,471,gold,sell,0.0,1264.55,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-29,474,gold,sell,0.0,1291.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-30,475,gold,sell,0.0,1291.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2017-12-31,476,gold,sell,0.0,1291.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-01,477,gold,sell,0.0,1291.0,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-06,482,gold,sell,0.0,1317.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-07,483,gold,sell,0.0,1317.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-13,489,gold,sell,0.0,1326.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-14,490,gold,sell,0.0,1326.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-20,496,gold,sell,0.0,1334.95,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-21,497,gold,sell,0.0,1334.95,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-27,503,gold,sell,0.0,1353.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-01-28,504,gold,sell,0.0,1353.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-03,510,gold,sell,0.0,1331.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-04,511,gold,sell,0.0,1331.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-10,517,gold,sell,0.0,1314.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-11,518,gold,sell,0.0,1314.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-17,524,gold,sell,0.0,1352.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-18,525,gold,sell,0.0,1352.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-24,531,gold,sell,0.0,1327.95,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-02-25,532,gold,sell,0.0,1327.95,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-03,538,gold,sell,0.0,1322.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-04,539,gold,sell,0.0,1322.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-10,545,gold,sell,0.0,1320.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-11,546,gold,sell,0.0,1320.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-17,552,gold,sell,0.0,1310.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-18,553,gold,sell,0.0,1310.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-24,559,gold,sell,0.0,1346.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-25,560,gold,sell,0.0,1346.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-30,565,gold,sell,0.0,1323.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-03-31,566,gold,sell,0.0,1323.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-01,567,gold,sell,0.0,1323.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-02,568,gold,sell,0.0,1323.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-07,573,gold,sell,0.0,1331.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-08,574,gold,sell,0.0,1331.2,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-14,580,gold,sell,0.0,1343.7,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-15,581,gold,sell,0.0,1343.7,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-21,587,gold,sell,0.0,1336.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-22,588,gold,sell,0.0,1336.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-28,594,gold,sell,0.0,1321.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-04-29,595,gold,sell,0.0,1321.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-05,601,gold,sell,0.0,1309.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-06,602,gold,sell,0.0,1309.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-07,603,gold,sell,0.0,1309.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-12,608,gold,sell,0.0,1324.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-13,609,gold,sell,0.0,1324.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-19,615,gold,sell,0.0,1288.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-20,616,gold,sell,0.0,1288.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-26,622,gold,sell,0.0,1303.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-27,623,gold,sell,0.0,1303.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-05-28,624,gold,sell,0.0,1303.5,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-02,629,gold,sell,0.0,1294.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-03,630,gold,sell,0.0,1294.6,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-09,636,gold,sell,0.0,1298.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-10,637,gold,sell,0.0,1298.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-16,643,gold,sell,0.0,1285.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-17,644,gold,sell,0.0,1285.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-23,650,gold,sell,0.0,1269.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-24,651,gold,sell,0.0,1269.15,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-06-30,657,gold,sell,0.0,1250.45,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-01,658,gold,sell,0.0,1250.45,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-07,664,gold,sell,0.0,1255.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-08,665,gold,sell,0.0,1255.35,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-14,671,gold,sell,0.0,1241.7,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-15,672,gold,sell,0.0,1241.7,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-21,678,gold,sell,0.0,1228.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-22,679,gold,sell,0.0,1228.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-28,685,gold,sell,0.0,1223.95,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-07-29,686,gold,sell,0.0,1223.95,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-08-04,692,gold,sell,0.0,1216.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-08-05,693,gold,sell,0.0,1216.3,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-08-11,699,gold,sell,0.0,1214.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-08-12,700,gold,sell,0.0,1214.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-08-13,701,gold,sell,0.0005095459559036573,1200.35,0.6116334881689549,0.006116334881689549,0.6055171532872654,extreme_sell,-14.0
2018-08-14,702,gold,buy,0.0,1197.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-08-14,702,btc,buy,0.25253041794365755,6252.13,1578.8530019380796,31.577060038761594,-1610.4300619768412,buy_reversion,1797.9201964219028
2018-08-15,703,gold,buy,0.0,1182.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-08-16,704,gold,buy,0.0,1180.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-08-17,705,gold,buy,0.0,1178.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-08-18,706,btc,sell,0.0,6436.720833,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-19,707,btc,sell,0.0,6404.063333,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-20,708,btc,sell,0.0,6486.58,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-21,709,btc,sell,0.0,6401.246154,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-22,710,btc,sell,0.0,6575.229167,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-23,711,btc,sell,0.0,6354.57,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-24,712,btc,sell,0.0,6543.645714,0.0,0.0,0.0,blocked_by_hold,0.0
2018-08-25,713,btc,sell,0.0,6719.429231,0.0,0.0,0.0,blocked_by_hold,0.0
2018-09-06,725,btc,sell,0.25253041794365755,6433.271667,1624.5967828126004,32.49193565625201,1592.1048471563483,extreme_sell,-814.6637179999998
2018-09-07,726,btc,buy,0.0,6501.19,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-08,727,btc,buy,0.0,6366.1075,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-09,728,gold,buy,0.0,1198.9,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-09,728,btc,buy,0.0,6286.425833,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-09,728,gold,buy,0.0,1198.9,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-09-10,729,gold,buy,0.0,1196.6,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-10,729,btc,buy,0.0,6240.98,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-11,730,gold,buy,0.0,1189.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-11,730,btc,buy,0.0,6296.320833,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-12,731,btc,buy,0.0,6273.1375,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-12,731,gold,buy,4.069740659726828e-08,1195.6,4.8657819327693946e-05,4.865781932769395e-07,-4.914439752097088e-05,buy_reversion,3.7279239285860493e-06
2018-09-17,736,btc,buy,0.0,6400.600833,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-17,736,gold,buy,1.4107527179774104e-07,1201.9,0.00016955836917370497,1.6955836917370497e-06,-0.00017125395286544202,buy_reversion,1.3059184976395292e-05
2018-09-18,737,btc,buy,0.0,6296.631667,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-18,737,gold,buy,5.263184700456342e-08,1200.2,6.316874277487702e-05,6.316874277487702e-07,-6.38004302026258e-05,buy_reversion,4.858300916644284e-06
2018-09-19,738,btc,buy,0.0,6342.39,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-21,740,gold,buy,2.66891461633988e-07,1198.7,0.00031992279506066145,3.1992279506066147e-06,-0.0003231220230112681,buy_reversion,2.4574475856525027e-05
2018-09-22,741,gold,buy,0.0,1198.7,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-09-23,742,gold,buy,0.0,1198.7,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-09-25,744,btc,buy,0.0,6583.45,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-26,745,btc,buy,0.0,6468.631667,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-26,745,gold,buy,5.71190154157664e-07,1194.25,0.0006821438416027901,6.821438416027901e-06,-0.0006889652800188181,buy_reversion,5.220353053640619e-05
2018-09-27,746,btc,buy,0.0,6535.476667,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-27,746,gold,buy,3.6486938505308337e-06,1185.4,0.0043251616904192505,4.325161690419251e-05,-0.004368413307323443,buy_reversion,0.00032854595535197284
2018-09-28,747,gold,buy,2.0694292278491068e-06,1187.25,0.0024569298507638522,2.4569298507638524e-05,-0.002481499149271491,buy_reversion,0.00018692397393246793
2018-09-29,748,btc,buy,0.0,6550.474167,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-09-29,748,gold,buy,0.0,1187.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-09-30,749,gold,buy,0.0,1187.25,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-02,751,btc,buy,0.0,6562.641667,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-10-03,752,btc,buy,0.0,6470.4025,0.0,0.0,0.0,blocked_by_no_buy,0.0
2018-10-04,753,gold,sell,0.0,1203.45,0.0,0.0,0.0,blocked_by_hold,0.0
2018-10-05,754,gold,sell,0.0,1203.8,0.0,0.0,0.0,blocked_by_hold,0.0
2018-10-06,755,gold,sell,0.0,1203.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-07,756,gold,sell,0.0,1203.8,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-08,757,gold,sell,0.0,1186.95,0.0,0.0,0.0,blocked_by_hold,0.0
2018-10-09,758,gold,sell,0.0,1185.55,0.0,0.0,0.0,blocked_by_hold,0.0
2018-10-13,762,gold,sell,0.0,1219.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-14,763,gold,sell,0.0,1219.75,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-20,769,gold,sell,0.0,1227.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-21,770,gold,sell,0.0,1227.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-27,776,gold,sell,0.0,1233.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-10-28,777,gold,sell,0.0,1233.85,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-03,783,gold,sell,0.0,1232.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-04,784,gold,sell,0.0,1232.1,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-10,790,gold,sell,0.0,1211.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-11,791,gold,sell,0.0,1211.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-17,797,gold,sell,0.0,1222.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-18,798,gold,sell,0.0,1222.4,0.0,0.0,0.0,blocked_by_calendar,0.0
2018-11-24,804,gold,sell,0.0,1223.65,0.0,0.0,0.0,blocked_by_calendar,0.0
