date,t,price_gold,price_btc,cash,gold_qty,btc_qty,nav_total,nav_cash,nav_gold,nav_btc,state_extreme,state_no_buy,hold_left_gold,hold_left_btc,profit_gold,profit_btc,chosen_buy_asset,sell_flag_gold,sell_flag_btc,dd
2016-10-25,44,1269.4,655.31,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1002.3202634848025,0.0019073486328125007,471.86829363431104,530.4500625018586,btc,none,0,0,3.3500000000001364,23.389999999999986,none,False,False,0.0
2016-10-26,45,1270.5,651.45,0.0019073486328125007,0.3717254558329219,0.8094643184170219,999.6046292171291,0.0019073486328125007,472.27719163572726,527.325530232769,btc,none,0,0,4.4500000000000455,0.0,none,False,False,-0.002709347866750589
2016-10-27,46,1266.25,682.22,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1022.9320131075308,0.0019073486328125007,470.69735844843734,552.2327473104607,btc,none,0,0,0.0,28.970000000000027,none,False,False,0.0
2016-10-28,47,1273.0,687.68,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1029.8608351129599,0.0019073486328125007,473.20650527530955,556.6524224890176,btc,none,0,0,7.4500000000000455,36.289999999999964,none,False,False,0.0
2016-10-29,48,1273.0,685.91,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1028.4280832693619,0.0019073486328125007,473.20650527530955,555.2196706454195,btc,none,0,0,3.599999999999909,30.600000000000023,none,False,False,-0.001391209175792052
2016-10-30,49,1273.0,698.0,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1038.2145068790237,0.0019073486328125007,473.20650527530955,565.0060942550813,btc,none,0,0,2.5,46.549999999999955,none,False,False,0.0
2016-10-31,50,1272.0,702.0,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1041.0806386968588,0.0019073486328125007,472.83477981947664,568.2439515287494,btc,none,0,0,5.75,19.779999999999973,none,False,False,0.0
2016-11-01,51,1288.45,697.01,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1043.1562954964095,0.0019073486328125007,478.9496635679282,564.2047245798484,btc,none,0,0,15.450000000000045,9.330000000000041,none,False,False,0.0
2016-11-02,52,1303.75,733.33,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1078.2434390155595,0.0019073486328125007,484.6370630421719,593.6044686247548,btc,none,0,0,30.75,47.42000000000007,none,False,False,0.0
2016-11-03,53,1301.0,686.17,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1039.0468567554722,0.0019073486328125007,483.61481803863137,555.4301313682079,btc,none,0,0,28.0,0.0,none,False,False,-0.03635225668136122
2016-11-04,54,1302.8,683.69,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1037.708491066297,0.0019073486328125007,484.2839238591306,553.4226598585337,btc,none,0,0,30.799999999999955,0.0,none,False,False,-0.037593502990633576
2016-11-05,55,1302.8,704.79,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1054.7881881848962,0.0019073486328125007,484.2839238591306,570.5023569771329,btc,none,0,0,14.349999999999909,7.779999999999973,none,False,False,-0.021753205242851292
2016-11-06,56,1302.8,712.0,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1060.624425920683,0.0019073486328125007,484.2839238591306,576.3385947129196,btc,none,0,0,0.0,0.0,none,False,False,-0.016340477908182494
2016-11-07,57,1283.05,709.96,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1051.6315409584122,0.0019073486328125007,476.9423461064304,574.6872875033489,btc,none,0,0,0.0,23.790000000000077,none,False,False,-0.024680788302726908
2016-11-08,58,1282.35,708.97,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1050.5699634640962,0.0019073486328125007,476.68213828734736,573.885917828116,btc,none,0,0,0.0,25.279999999999973,none,False,False,-0.02566533173318386
2016-11-09,59,1281.4,720.93,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1059.8980175293225,0.0019073486328125007,476.32899910430615,583.5671110763835,btc,none,0,0,0.0,16.139999999999986,none,False,False,-0.017014174000433924
2016-11-10,60,1267.5,721.5,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1055.1924283547426,0.0019073486328125007,471.16201526822846,584.0285057378813,btc,none,0,0,0.0,9.5,none,False,False,-0.021378299024812586
2016-11-11,61,1236.45,715.45,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1038.7530938247073,0.0019073486328125007,459.6199398646163,579.1312466114583,btc,none,0,0,0.0,5.490000000000009,none,False,False,-0.03662470251329053
2016-11-12,62,1236.45,703.71,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1029.2499827264917,0.0019073486328125007,459.6199398646163,569.6281355132426,btc,none,0,0,0.0,0.0,none,False,False,-0.0454382141511559
2016-11-13,63,1236.45,702.28,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1028.0924487511552,0.0019073486328125007,459.6199398646163,568.4706015379062,btc,none,0,0,0.0,0.0,none,False,False,-0.0465117509179489
2016-11-14,64,1213.6,706.46,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1022.9820829363562,0.0019073486328125007,451.12601319883396,571.8541623888893,btc,none,0,0,0.0,0.0,none,False,False,-0.051251279701416186
2016-11-15,65,1226.95,710.91,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1031.5467339886814,0.0019073486328125007,456.08854803420354,575.456278605845,btc,none,0,0,0.0,0.0,none,False,False,-0.043308128143596636
2016-11-16,66,1229.2,711.73,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1033.0468770054074,0.0019073486328125007,456.9249303098276,576.120039346947,btc,none,0,0,0.0,8.019999999999982,none,False,False,-0.041916843984153296
2016-11-17,67,1226.75,736.96,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1052.5589343922784,0.0019073486328125007,456.01420294303693,596.5428241006085,btc,none,0,0,0.0,34.680000000000064,none,False,False,-0.023820691778779657
2016-11-18,68,1211.0,747.52,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1055.2522016653934,0.0019073486328125007,450.1595270136684,605.0907673030922,btc,none,0,0,0.0,41.059999999999945,none,False,False,-0.021322863203468434
2016-11-19,69,1211.0,748.98,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1056.4340195702823,0.0019073486328125007,450.1595270136684,606.2725852079811,btc,none,0,0,0.0,38.07000000000005,none,False,False,-0.020226804686323208
2016-11-20,70,1211.0,729.06,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1040.3094903474152,0.0019073486328125007,450.1595270136684,590.148055985114,btc,none,0,0,0.0,0.0,none,False,False,-0.03518124692024849
2016-11-21,71,1214.25,738.53,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1049.1832251742815,0.0019073486328125007,451.3676347451254,597.8136830805232,btc,none,0,0,0.0,1.5699999999999363,none,False,False,-0.026951440453753306
2016-11-22,72,1212.25,736.97,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1047.177009925885,0.0019073486328125007,450.62418383345954,596.5509187437926,btc,none,0,0,0.0,0.0,none,False,False,-0.0288120733830185
2016-11-23,73,1185.35,741.63,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1040.9496988878027,0.0019073486328125007,440.62476907155394,600.3230224676159,btc,none,0,0,0.0,0.0,none,False,False,-0.0345874955305141
2016-11-24,74,1186.1,737.45,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1037.8449321286944,0.0019073486328125007,440.9035631634286,596.9394616166329,btc,none,0,0,0.0,0.0,none,False,False,-0.037466962862996
2016-11-25,75,1187.7,735.64,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1036.9745624416921,0.0019073486328125007,441.49832389276133,595.474331200298,btc,none,0,0,0.0,0.0,none,False,False,-0.0382741736054949
2016-11-26,76,1187.7,733.67,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1035.3799177344106,0.0019073486328125007,441.49832389276133,593.8796864930165,btc,none,0,0,0.0,0.0,none,False,False,-0.039753101878629016
2016-11-27,77,1187.7,727.96,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1030.7578764762495,0.0019073486328125007,441.49832389276133,589.2576452348553,btc,none,0,0,0.0,0.0,none,False,False,-0.04403974169568281
2016-11-28,78,1187.0,727.31,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1029.9715168501953,0.0019073486328125007,441.23811607367827,588.7314934278842,btc,none,0,0,0.900000000000091,0.0,none,False,False,-0.044769038622147095
2016-11-29,79,1186.55,732.71,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1034.1753477145226,0.0019073486328125007,441.07083961855346,593.1026007473362,btc,none,0,0,0.0,0.0,none,False,False,-0.04087026148869621
2016-11-30,80,1178.1,742.69,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1039.1127215105362,0.0019073486328125007,437.9297595167652,601.181054645138,btc,none,0,0,0.0,9.020000000000095,none,False,False,-0.036291171445244186
2016-12-01,81,1161.85,742.05,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1032.5541256894642,0.0019073486328125007,431.88922085948025,600.6629974813511,btc,none,0,0,0.0,14.089999999999918,none,False,False,-0.042373838479193404
2016-12-02,82,1173.5,772.43,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1061.476253243427,0.0019073486328125007,436.21982241993385,625.2545234748602,btc,none,0,0,0.0,45.120000000000005,none,False,False,-0.015550463991175323
2016-12-03,83,1173.5,764.33,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1054.919592264249,0.0019073486328125007,436.21982241993385,618.6978624956824,btc,none,0,0,0.0,31.620000000000005,none,False,False,-0.02163133658629557
2016-12-04,84,1173.5,762.97,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1053.818720791202,0.0019073486328125007,436.21982241993385,617.5969910226353,btc,none,0,0,0.0,20.279999999999973,none,False,False,-0.02265232260226635
2016-12-05,85,1162.2,754.63,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1042.8672907246919,0.0019073486328125007,432.0193247690218,610.8460586070372,btc,none,0,0,0.0,0.0,none,False,False,-0.03280905499704789
2016-12-06,86,1172.5,756.62,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1048.306896913421,0.0019073486328125007,435.84809696410093,612.4568926006872,btc,none,0,0,0.0,0.0,none,False,False,-0.02776417738230863
2016-12-07,87,1177.65,758.99,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1052.1397134456088,0.0019073486328125007,437.76248306164047,614.3753230353354,btc,none,0,0,4.150000000000091,0.0,none,False,False,-0.024209491683792272
2016-12-08,88,1171.05,769.72,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1058.3718775737261,0.0019073486328125007,435.30909505314315,623.0608751719501,btc,none,0,0,0.0,6.75,none,False,False,-0.018429568613907987
2016-12-09,89,1163.6,770.02,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1055.845362223296,0.0019073486328125007,432.5397404071879,623.3037144674752,btc,none,0,0,0.0,15.389999999999986,none,False,False,-0.020772745728657616
2016-12-10,90,1163.6,769.08,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1055.084465763984,0.0019073486328125007,432.5397404071879,622.5428180081633,btc,none,0,0,0.0,12.460000000000036,none,False,False,-0.021478427239696063
2016-12-11,91,1163.6,777.0,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1061.4954231658467,0.0019073486328125007,432.5397404071879,628.9537754100261,btc,none,0,0,0.0,18.00999999999999,none,False,False,-0.015532685146689929
2016-12-12,92,1156.1,777.0,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1058.7074822471,0.0019073486328125007,429.75179948844095,628.9537754100261,btc,none,0,0,0.0,7.279999999999973,none,False,False,-0.018118317312735943
2016-12-13,93,1158.55,777.99,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1060.4195792891232,0.0019073486328125007,430.66252685523165,629.7551450852588,btc,none,0,0,0.0,7.970000000000027,none,False,False,-0.01653045971020184
2016-12-14,94,1162.25,774.89,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1059.2856240886124,0.0019073486328125007,432.03791104181346,627.2458056981661,btc,none,0,0,0.0,5.809999999999945,none,False,False,-0.017582128711356337
2016-12-15,95,1126.95,776.75,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1047.669319129966,0.0019073486328125007,418.9160024509113,628.7514093304218,btc,none,0,0,0.0,0.0,none,False,False,-0.028355488917704674
2016-12-16,96,1131.6,775.88,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1048.6936085425662,0.0019073486328125007,420.64452582053434,628.047175373399,btc,none,0,0,0.0,0.0,none,False,False,-0.027405527734972734
2016-12-17,97,1131.6,788.7,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1059.0709411046723,0.0019073486328125007,420.64452582053434,638.4245079355053,btc,none,0,0,0.0,10.710000000000036,none,False,False,-0.017781233084424586
2016-12-18,98,1131.6,788.4,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1058.8281018091473,0.0019073486328125007,420.64452582053434,638.1816686399801,btc,none,0,0,0.0,13.509999999999991,none,False,False,-0.018006450587947476
2016-12-19,99,1136.25,788.67,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1060.7751805447429,0.0019073486328125007,422.3730491901575,638.4002240059526,btc,none,0,0,0.0,11.919999999999959,none,False,False,-0.0162006628918282
2016-12-20,100,1125.7,793.09,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1060.431309273109,0.0019073486328125007,418.4513456311202,641.978056293356,btc,none,0,0,0.0,17.210000000000036,none,False,False,-0.01651958092016126
2016-12-21,101,1133.65,824.21,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1088.5770562361183,0.0019073486328125007,421.40656300499194,667.1685858824936,btc,none,0,0,2.050000000000182,35.50999999999999,none,False,False,0.0
2016-12-22,102,1131.35,834.97,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1096.4319237538698,0.0019073486328125007,420.55159445657614,675.8784219486608,btc,none,0,0,0.0,46.57000000000005,none,False,False,0.0
2016-12-23,103,1131.35,901.31,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1150.1317866376548,0.0019073486328125007,420.55159445657614,729.578284832446,btc,none,0,0,0.0,112.63999999999999,none,False,False,0.0
2016-12-24,104,1131.35,891.61,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1142.2799827490098,0.0019073486328125007,420.55159445657614,721.726480943801,btc,none,0,0,0.0,98.51999999999998,none,False,False,-0.0068268732156332446
2016-12-25,105,1131.35,892.6,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1143.0813524242426,0.0019073486328125007,420.55159445657614,722.5278506190338,btc,none,0,0,0.0,68.38999999999999,none,False,False,-0.006130109866821276
2016-12-26,106,1131.35,897.33,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1146.9101186503553,0.0019073486328125007,420.55159445657614,726.3566168451463,btc,none,0,0,0.0,62.360000000000014,none,False,False,-0.002801129422496773
2016-12-27,107,1131.35,930.37,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1173.6548197308537,0.0019073486328125007,420.55159445657614,753.1013179256447,btc,none,0,0,0.0,29.06000000000006,none,False,False,0.0
2016-12-28,108,1134.6,930.34,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1174.8386435327582,0.0019073486328125007,421.75970218803315,753.0770339960922,btc,none,0,0,3.25,38.73000000000002,none,False,False,0.0
2016-12-29,109,1145.9,963.38,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1205.7838422641687,0.0019073486328125007,425.96019983894524,779.8217350765906,btc,none,0,0,14.550000000000182,70.77999999999997,none,False,False,0.0
2016-12-30,110,1145.9,952.15,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1196.6935579683454,0.0019073486328125007,425.96019983894524,770.7314507807674,btc,none,0,0,14.550000000000182,54.819999999999936,none,False,False,-0.007538900404200133
2016-12-31,111,1145.9,958.12,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1201.5260599492951,0.0019073486328125007,425.96019983894524,775.563952761717,btc,none,0,0,14.550000000000182,27.75,none,False,False,-0.0035311323353599544
2017-01-01,112,1145.9,997.72,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1233.5808469586093,0.0019073486328125007,425.96019983894524,807.6187397710312,btc,none,0,0,11.300000000000182,67.38,none,False,False,0.0
2017-01-02,113,1145.9,1015.97,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1248.35357076972,0.0019073486328125007,425.96019983894524,822.3914635821418,btc,none,0,0,0.0,52.59000000000003,none,False,False,0.0
2017-01-03,114,1151.0,1013.42,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1248.1852365825043,0.0019073486328125007,427.85599966369307,820.3273295701783,btc,none,0,0,5.099999999999909,61.26999999999998,none,False,False,-0.00013484495991933354
2017-01-04,115,1164.25,1126.76,0.0019073486328125007,0.3717254558329219,0.8094643184170219,1344.8552847216756,0.0019073486328125007,432.7813619534793,912.0720154195636,btc,none,0,0,18.34999999999991,168.64,none,False,False,0.0
2017-01-05,116,1176.7,994.67,789.0487834764948,0.3717254558329219,0.0,1226.458127355094,789.0487834764948,437.4093438785992,0.0,none,btc,0,0,30.799999999999955,0.0,none,False,False,-0.08803709864670284
2017-01-06,117,1175.85,999.65,394.52439173824735,0.7039261699051498,0.0,1222.2359786212178,394.52439173824735,827.7115868829703,0.0,none,none,12,0,29.949999999999818,0.0,gold,False,False,-0.09117658047931487
2017-01-07,118,1175.85,896.83,197.26219586912367,0.8700265269412637,0.0,1220.2828875730086,197.26219586912367,1023.0206917038848,0.0,none,none,12,0,24.84999999999991,0.0,gold,False,False,-0.09262884903965551
2017-01-08,119,1175.85,908.14,197.26219586912367,0.8700265269412637,0.0,1220.2828875730086,197.26219586912367,1023.0206917038848,0.0,none,none,11,0,11.599999999999909,0.0,none,False,False,-0.09262884903965551
2017-01-09,120,1178.5,910.49,197.26219586912367,0.8700265269412637,0.0,1222.5884578694029,197.26219586912367,1025.3262620002793,0.0,none,none,10,0,1.7999999999999545,0.0,none,False,False,-0.09091448592372264
2017-01-10,121,1189.5,906.05,197.26219586912367,0.8700265269412637,0.0,1232.158749665757,197.26219586912367,1034.8965537966333,0.0,none,none,9,0,13.650000000000091,0.0,none,False,False,-0.08379826166890647
