date,t,asset,side,qty,price,notional,fee_paid,cash_change,reason,signal_score
2016-10-16,35,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-22,41,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-23,42,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-29,48,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-10-30,49,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-05,55,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-06,56,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-12,62,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-13,63,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-19,69,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-20,70,gold,sell,0.0,,0.0,0.0,0.0,blocked_by_calendar,0.0
2016-11-23,73,gold,sell,0.18257761741446804,1185.35,216.4183788022397,2.164183788022397,214.2541950142173,extreme_sell,-25.65000000000009
2017-01-05,116,btc,sell,1.2198216271350646,994.67,1213.3199778624346,24.266399557248693,1189.053578305186,extreme_sell,-3.050000000000068
2017-01-06,117,gold,buy,0.0,1175.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-06,117,btc,buy,0.0,999.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-07,118,btc,buy,0.0,896.83,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-08,119,btc,buy,0.0,908.14,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-09,120,gold,buy,0.0,1178.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-09,120,btc,buy,0.0,910.49,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,gold,buy,0.0,1189.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-10,121,btc,buy,0.0,906.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-11,122,gold,buy,0.0,1178.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-11,122,btc,buy,0.0,785.22,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,gold,buy,0.0,1205.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-12,123,btc,buy,0.0,780.92,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-13,124,gold,buy,0.0,1190.35,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-13,124,btc,buy,0.0,826.29,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-14,125,btc,buy,0.0,817.91,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-15,126,btc,buy,0.0,819.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-16,127,btc,buy,0.0,830.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-17,128,gold,buy,0.0,1216.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-17,128,btc,buy,0.0,903.84,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-18,129,gold,buy,0.0,1214.75,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-18,129,btc,buy,0.0,906.6,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-19,130,gold,buy,0.0,1196.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-19,130,btc,buy,0.0,895.798875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-20,131,gold,buy,0.0,1200.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-20,131,btc,buy,0.0,893.6210875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-21,132,btc,buy,0.0,895.64,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-22,133,btc,buy,0.0,918.603625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-23,134,gold,buy,0.0,1212.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-23,134,btc,buy,0.0,922.0736125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-24,135,gold,buy,0.0,1216.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-24,135,btc,buy,0.0,919.97,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-25,136,gold,buy,0.0,1195.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-25,136,btc,buy,0.0,893.045625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-26,137,gold,buy,0.0,1189.7,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-27,138,gold,buy,0.0,1184.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-29,140,btc,buy,0.0,915.933,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-30,141,gold,buy,0.0,1192.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-30,141,btc,buy,0.0,912.19,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-31,142,gold,buy,0.0,1212.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-01-31,142,btc,buy,0.0,964.706075,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-01,143,gold,buy,0.0,1203.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-01,143,btc,buy,0.0,979.703875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-02,144,gold,buy,0.0,1221.95,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-02,144,btc,buy,0.0,983.42,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-03,145,gold,buy,0.0,1215.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-03,145,btc,buy,0.0,1013.027,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-04,146,btc,buy,0.0,1030.999413,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-05,147,btc,buy,0.0,1034.07,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-06,148,gold,buy,0.0,1226.75,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-06,148,btc,buy,0.0,1024.01375,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-07,149,gold,buy,0.0,1231.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-07,149,btc,buy,0.0,1050.11,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-08,150,gold,buy,0.0,1242.1,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-08,150,btc,buy,0.0,1052.84,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-09,151,gold,buy,0.0,1236.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-09,151,btc,buy,0.0,976.103,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-10,152,gold,buy,0.0,1228.3,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-10,152,btc,buy,0.0,999.1035,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-11,153,btc,buy,0.0,997.59,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-12,154,btc,buy,0.0,1000.604625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-13,155,gold,buy,0.0,1222.25,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-13,155,btc,buy,0.0,999.877375,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-14,156,gold,buy,0.0,1230.75,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-14,156,btc,buy,0.0,1001.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-15,157,gold,buy,0.0,1224.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-15,157,btc,buy,0.0,1012.325988,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-16,158,gold,buy,0.0,1240.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-16,158,btc,buy,0.0,1035.208125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-17,159,gold,buy,0.0,1241.95,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-17,159,btc,buy,0.0,1035.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-18,160,btc,buy,0.0,1056.637138,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-19,161,btc,buy,0.0,1052.779286,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-20,162,gold,buy,0.0,1237.3,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-20,162,btc,buy,0.0,1050.87,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-21,163,gold,buy,0.0,1233.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-21,163,btc,buy,0.0,1123.788429,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-22,164,gold,buy,0.0,1236.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-22,164,btc,buy,0.0,1123.223188,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-23,165,gold,buy,0.0,1247.9,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-23,165,btc,buy,0.0,1130.01,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-24,166,gold,buy,0.0,1253.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-24,166,btc,buy,0.0,1174.86625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-25,167,btc,buy,0.0,1150.605714,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-26,168,btc,buy,0.0,1150.37,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-27,169,gold,buy,0.0,1257.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-27,169,btc,buy,0.0,1190.75195,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-02-28,170,btc,buy,0.0,1187.565286,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-01,171,gold,buy,0.0,1240.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-01,171,btc,buy,0.0,1190.89,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-02,172,gold,buy,0.0,1238.1,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-02,172,btc,buy,0.0,1259.410817,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-03,173,gold,buy,0.0,1226.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-03,173,btc,buy,0.0,1285.14,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-04,174,btc,buy,0.0,1287.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-05,175,btc,buy,0.0,1270.9333,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-06,176,btc,buy,0.0,1275.197375,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-07,177,gold,buy,0.0,1216.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-07,177,btc,buy,0.0,1279.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-08,178,gold,buy,0.0,1209.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-08,178,btc,buy,0.0,1157.3933,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-09,179,gold,buy,0.0,1206.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-09,179,btc,buy,0.0,1192.469143,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-10,180,gold,buy,0.0,1202.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-10,180,btc,buy,0.0,1192.09,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-11,181,btc,buy,0.0,1179.159875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-12,182,btc,buy,0.0,1227.494625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-13,183,btc,buy,0.0,1227.68,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-14,184,gold,buy,0.0,1204.6,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-14,184,btc,buy,0.0,1245.370786,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-15,185,gold,buy,0.0,1198.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-15,185,btc,buy,0.0,1257.399625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-16,186,gold,buy,0.0,1229.35,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-16,186,btc,buy,0.0,1257.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-17,187,gold,buy,0.0,1229.6,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-17,187,btc,buy,0.0,1091.171888,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-18,188,btc,buy,0.0,952.2323625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-19,189,btc,buy,0.0,967.69,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-20,190,gold,buy,0.0,1232.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-20,190,btc,buy,0.0,1049.084488,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-21,191,gold,buy,0.0,1241.6,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-21,191,btc,buy,0.0,1118.630043,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-22,192,gold,buy,0.0,1249.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-22,192,btc,buy,0.0,1113.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-23,193,gold,buy,0.0,1247.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-23,193,btc,buy,0.0,1038.789,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-24,194,gold,buy,0.0,1247.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-24,194,btc,buy,0.0,941.9197143,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-25,195,btc,buy,0.0,927.93,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-26,196,btc,buy,0.0,956.7863125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-27,197,gold,buy,0.0,1257.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-28,198,gold,buy,0.0,1257.25,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-28,198,btc,buy,0.0,1041.04,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-29,199,gold,buy,0.0,1251.1,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-29,199,btc,buy,0.0,1040.5755,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-30,200,gold,buy,0.0,1248.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-30,200,btc,buy,0.0,1037.90455,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-31,201,gold,buy,0.0,1244.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-03-31,201,btc,buy,0.0,1034.74,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-01,202,btc,buy,0.0,1086.929571,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-02,203,btc,buy,0.0,1099.169125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-03,204,btc,buy,0.0,1079.99,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-04,205,gold,buy,0.0,1257.65,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-04,205,btc,buy,0.0,1141.600363,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-05,206,gold,buy,0.0,1245.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-05,206,btc,buy,0.0,1133.079314,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-06,207,gold,buy,0.0,1252.5,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-06,207,btc,buy,0.0,1133.53,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-07,208,gold,buy,0.0,1266.45,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-07,208,btc,buy,0.0,1190.45425,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-08,209,btc,buy,0.0,1181.149838,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-09,210,btc,buy,0.0,1184.03,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-10,211,gold,buy,0.0,1250.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-10,211,btc,buy,0.0,1207.744875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-11,212,gold,buy,0.0,1252.9,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-11,212,btc,buy,0.0,1226.617038,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-12,213,gold,buy,0.0,1274.3,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-12,213,btc,buy,0.0,1219.09,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-13,214,gold,buy,0.0,1284.15,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-13,214,btc,buy,0.0,1180.023713,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-14,215,btc,buy,0.0,1185.260057,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-15,216,btc,buy,0.0,1170.36,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-16,217,btc,buy,0.0,1186.927413,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-17,218,btc,buy,0.0,1205.634875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-18,219,gold,buy,0.0,1278.95,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-18,219,btc,buy,0.0,1176.97,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-19,220,gold,buy,0.0,1279.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-19,220,btc,buy,0.0,1217.930088,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-20,221,btc,buy,0.0,1241.686325,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-21,222,btc,buy,0.0,1236.63,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-22,223,btc,buy,0.0,1261.311225,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-23,224,btc,buy,0.0,1257.988113,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-24,225,gold,buy,0.0,1269.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-24,225,btc,buy,0.0,1240.84,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-25,226,gold,buy,0.0,1267.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-25,226,btc,buy,0.0,1279.414688,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-26,227,gold,buy,0.0,1261.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-26,227,btc,buy,0.0,1309.109875,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-27,228,gold,buy,0.0,1262.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-27,228,btc,buy,0.0,1288.02,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-28,229,btc,buy,0.0,1331.294429,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-29,230,btc,buy,0.0,1334.979038,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-04-30,231,btc,buy,0.0,1333.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-01,232,btc,buy,0.0,1417.172813,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-02,233,gold,buy,0.0,1255.45,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-02,233,btc,buy,0.0,1452.076288,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-03,234,gold,buy,0.0,1250.3,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-03,234,btc,buy,0.0,1447.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-04,235,gold,buy,0.0,1228.45,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-04,235,btc,buy,0.0,1508.292125,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-05,236,gold,buy,0.0,1228.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-05,236,btc,buy,0.0,1533.335071,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-06,237,btc,buy,0.0,1518.75,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-07,238,btc,buy,0.0,1535.868429,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-08,239,gold,buy,0.0,1229.8,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-08,239,btc,buy,0.0,1640.619225,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-09,240,gold,buy,0.0,1220.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-09,240,btc,buy,0.0,1651.1,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-10,241,gold,buy,0.0,1222.95,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-10,241,btc,buy,0.0,1762.88625,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-11,242,gold,buy,0.0,1223.15,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-11,242,btc,buy,0.0,1820.990563,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-12,243,gold,buy,0.0,1231.25,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-12,243,btc,buy,0.0,1829.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-13,244,btc,buy,0.0,1771.920013,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-14,245,btc,buy,0.0,1776.3165,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-15,246,gold,buy,0.0,1233.3,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-15,246,btc,buy,0.0,1780.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-16,247,gold,buy,0.0,1234.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-16,247,btc,buy,0.0,1739.031975,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-17,248,gold,buy,0.0,1257.4,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-17,248,btc,buy,0.0,1807.485063,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-18,249,gold,buy,0.0,1255.9,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-18,249,btc,buy,0.0,1783.98,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-19,250,gold,buy,0.0,1252.0,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-19,250,btc,buy,0.0,1961.520488,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-20,251,btc,buy,0.0,2052.909788,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-21,252,btc,buy,0.0,2008.84,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-22,253,gold,buy,0.0,1258.85,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-22,253,btc,buy,0.0,2090.662313,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-23,254,gold,buy,0.0,1260.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-23,254,btc,buy,0.0,2287.710288,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-24,255,gold,buy,0.0,1252.55,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-24,255,btc,buy,0.0,2256.32,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-25,256,btc,buy,0.0,2387.206286,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-26,257,gold,buy,0.0,1265.05,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-26,257,btc,buy,0.0,2211.976857,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-27,258,btc,buy,0.0,2279.82,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-28,259,btc,buy,0.0,2192.9808,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-30,261,gold,buy,0.0,1262.7,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-30,261,btc,buy,0.0,2290.02,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-31,262,gold,buy,0.0,1266.2,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-05-31,262,btc,buy,0.0,2285.933914,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-01,263,btc,buy,0.0,2399.242671,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-02,264,gold,buy,0.0,1274.95,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-02,264,btc,buy,0.0,2409.93,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-03,265,btc,buy,0.0,2525.765158,0.0,0.0,0.0,blocked_by_no_buy,0.0
2017-06-04,266,btc,buy,0.0,2516.173143,0.0,0.0,0.0,blocked_by_no_buy,0.0
